,Item1,Item2,Item3,Item4,Item5,Item6,Item7,Item8
2152,7.0,8.0,6.0,6.0,5.0,6.0,7.0,6.0
2153,6.0,6.0,7.0,5.0,6.0,6.0,6.0,5.0
2154,5.0,6.0,5.0,6.0,5.0,6.0,7.0,5.0
2155,4.0,4.0,3.0,6.0,6.0,5.0,5.0,5.0
2156,5.0,5.0,5.0,5.0,6.0,6.0,6.0,5.0
2157,5.0,4.0,5.0,5.0,8.0,4.0,4.0,4.0
2158,5.0,4.0,5.0,4.0,6.0,6.0,4.0,5.0
2159,6.0,6.0,6.0,5.0,6.0,7.0,6.0,6.0
2160,5.0,5.0,6.0,4.0,8.0,3.0,4.0,5.0
2161,6.0,5.0,6.0,4.0,7.0,4.0,6.0,6.0
2162,7.0,7.0,6.0,4.0,8.0,6.0,6.0,6.0
2163,5.0,4.0,4.0,6.0,7.0,6.0,5.0,5.0
2164,4.0,4.0,4.0,5.0,7.0,6.0,4.0,5.0
2165,5.0,5.0,5.0,5.0,5.0,5.0,7.0,4.0
2166,4.0,4.0,3.0,6.0,6.0,4.0,4.0,5.0
2167,5.0,8.0,5.0,6.0,4.0,8.0,6.0,5.0
2168,6.0,7.0,6.0,7.0,4.0,7.0,6.0,7.0
2169,5.0,5.0,7.0,6.0,4.0,6.0,6.0,6.0
2170,6.0,5.0,5.0,5.0,4.0,6.0,6.0,7.0
2171,3.0,3.0,3.0,6.0,4.0,6.0,6.0,5.0
2172,7.0,6.0,7.0,6.0,4.0,7.0,8.0,7.0
2173,7.0,6.0,6.0,6.0,7.0,7.0,6.0,6.0
2174,8.0,8.0,7.0,5.0,5.0,7.0,7.0,8.0
2175,8.0,6.0,6.0,5.0,6.0,7.0,8.0,6.0
2176,6.0,6.0,6.0,6.0,5.0,5.0,6.0,7.0
2177,6.0,6.0,6.0,7.0,4.0,5.0,5.0,6.0
2178,5.0,6.0,6.0,6.0,6.0,5.0,5.0,4.0
2179,8.0,6.0,7.0,6.0,5.0,7.0,8.0,7.0
2180,5.0,5.0,5.0,7.0,5.0,6.0,6.0,6.0
2181,6.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0
2182,6.0,7.0,6.0,5.0,3.0,8.0,5.0,7.0
2183,5.0,6.0,5.0,6.0,6.0,7.0,5.0,5.0
2184,4.0,5.0,4.0,3.0,6.0,5.0,5.0,4.0
2185,8.0,8.0,7.0,6.0,6.0,8.0,6.0,6.0
2186,6.0,5.0,5.0,6.0,5.0,5.0,4.0,5.0
2187,5.0,5.0,4.0,7.0,4.0,6.0,4.0,6.0
2188,5.0,5.0,4.0,6.0,5.0,4.0,6.0,6.0
2189,8.0,7.0,8.0,6.0,6.0,7.0,5.0,7.0
2190,5.0,4.0,4.0,6.0,8.0,5.0,4.0,5.0
2191,6.0,5.0,6.0,4.0,6.0,6.0,7.0,6.0
2192,6.0,6.0,6.0,5.0,6.0,4.0,5.0,6.0
2193,7.0,7.0,7.0,5.0,6.0,6.0,6.0,5.0
2194,4.0,4.0,6.0,5.0,6.0,5.0,5.0,4.0
2195,3.0,4.0,4.0,6.0,6.0,4.0,3.0,6.0
2196,6.0,4.0,6.0,5.0,6.0,6.0,7.0,6.0
2197,5.0,5.0,6.0,6.0,5.0,7.0,6.0,6.0
2198,6.0,6.0,5.0,7.0,6.0,5.0,7.0,6.0
2199,5.0,5.0,5.0,6.0,5.0,6.0,5.0,5.0
2200,3.0,5.0,3.0,3.0,6.0,4.0,4.0,4.0
2201,5.0,6.0,6.0,7.0,4.0,6.0,7.0,8.0
2202,6.0,6.0,6.0,6.0,4.0,7.0,7.0,6.0
2203,5.0,4.0,5.0,4.0,6.0,4.0,6.0,6.0
2204,8.0,8.0,7.0,4.0,7.0,6.0,8.0,6.0
2205,7.0,6.0,7.0,5.0,6.0,7.0,7.0,6.0
2206,7.0,8.0,7.0,5.0,7.0,6.0,4.0,6.0
2207,6.0,6.0,5.0,6.0,5.0,6.0,6.0,4.0
2208,5.0,6.0,5.0,6.0,4.0,5.0,4.0,4.0
2209,6.0,6.0,6.0,6.0,5.0,6.0,8.0,5.0
2210,6.0,4.0,6.0,5.0,6.0,6.0,3.0,4.0
2211,5.0,6.0,5.0,6.0,7.0,5.0,5.0,5.0
2212,5.0,5.0,4.0,7.0,5.0,5.0,5.0,4.0
2213,6.0,6.0,6.0,6.0,5.0,5.0,7.0,6.0
2214,4.0,5.0,6.0,7.0,4.0,4.0,6.0,5.0
2215,5.0,7.0,5.0,6.0,5.0,5.0,6.0,5.0
2216,4.0,5.0,6.0,4.0,8.0,3.0,4.0,5.0
2217,5.0,6.0,6.0,5.0,5.0,6.0,6.0,4.0
2218,5.0,6.0,5.0,5.0,6.0,6.0,5.0,5.0
2219,6.0,6.0,6.0,5.0,6.0,6.0,5.0,4.0
2220,6.0,6.0,6.0,4.0,6.0,5.0,5.0,6.0
2221,6.0,6.0,5.0,5.0,5.0,5.0,7.0,5.0
2222,6.0,8.0,6.0,5.0,6.0,6.0,6.0,5.0
2223,5.0,6.0,5.0,4.0,5.0,5.0,6.0,8.0
2224,6.0,6.0,6.0,6.0,5.0,7.0,7.0,7.0
2225,7.0,6.0,5.0,5.0,7.0,4.0,4.0,3.0
2226,6.0,6.0,6.0,7.0,5.0,6.0,5.0,5.0
2227,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0
2228,6.0,4.0,5.0,6.0,5.0,5.0,6.0,4.0
2229,7.0,8.0,6.0,5.0,5.0,6.0,5.0,5.0
2230,6.0,5.0,5.0,6.0,7.0,5.0,5.0,5.0
2231,6.0,6.0,7.0,7.0,3.0,5.0,6.0,6.0
2232,7.0,6.0,6.0,7.0,3.0,7.0,6.0,6.0
2233,5.0,6.0,5.0,6.0,5.0,5.0,5.0,6.0
2234,6.0,6.0,6.0,5.0,6.0,7.0,7.0,6.0
2235,4.0,4.0,6.0,6.0,7.0,6.0,4.0,4.0
2236,5.0,4.0,6.0,5.0,5.0,7.0,6.0,5.0
2237,5.0,5.0,5.0,7.0,6.0,5.0,5.0,5.0
2238,5.0,5.0,5.0,5.0,4.0,5.0,7.0,6.0
2239,5.0,6.0,5.0,5.0,6.0,6.0,5.0,7.0
2240,6.0,6.0,6.0,5.0,8.0,5.0,4.0,6.0
2241,6.0,6.0,7.0,6.0,6.0,5.0,6.0,6.0
2242,4.0,4.0,5.0,6.0,5.0,5.0,6.0,5.0
2243,5.0,7.0,4.0,5.0,6.0,6.0,5.0,5.0
2244,7.0,8.0,7.0,4.0,6.0,6.0,6.0,6.0
2245,5.0,7.0,5.0,6.0,4.0,7.0,6.0,4.0
2246,6.0,5.0,6.0,6.0,5.0,8.0,6.0,7.0
2247,5.0,5.0,5.0,6.0,4.0,6.0,7.0,7.0
2248,6.0,6.0,6.0,6.0,5.0,5.0,5.0,6.0
2249,6.0,7.0,6.0,7.0,5.0,8.0,7.0,6.0
2250,7.0,8.0,6.0,6.0,6.0,6.0,6.0,7.0
2251,5.0,6.0,5.0,7.0,7.0,7.0,5.0,6.0
2252,7.0,7.0,7.0,5.0,7.0,5.0,6.0,5.0
2253,5.0,4.0,5.0,4.0,7.0,6.0,5.0,5.0
2254,7.0,7.0,8.0,4.0,7.0,6.0,7.0,7.0
2255,5.0,5.0,5.0,7.0,5.0,4.0,5.0,5.0
2256,6.0,5.0,6.0,5.0,4.0,6.0,6.0,6.0
2257,5.0,6.0,4.0,5.0,5.0,6.0,4.0,6.0
2258,7.0,7.0,5.0,5.0,6.0,5.0,7.0,6.0
2259,6.0,5.0,6.0,5.0,7.0,4.0,5.0,3.0
2260,6.0,5.0,6.0,7.0,5.0,6.0,7.0,6.0
2261,5.0,5.0,4.0,4.0,7.0,6.0,6.0,6.0
2262,6.0,5.0,6.0,5.0,6.0,6.0,6.0,5.0
2263,4.0,4.0,6.0,5.0,6.0,5.0,5.0,5.0
2264,6.0,6.0,6.0,4.0,7.0,5.0,4.0,5.0
2265,5.0,5.0,5.0,7.0,5.0,6.0,6.0,6.0
2266,5.0,7.0,4.0,5.0,5.0,6.0,5.0,7.0
2267,5.0,6.0,6.0,5.0,6.0,5.0,5.0,6.0
2268,6.0,6.0,6.0,6.0,7.0,6.0,6.0,7.0
2269,3.0,4.0,5.0,5.0,7.0,4.0,5.0,4.0
2270,6.0,5.0,5.0,8.0,5.0,5.0,6.0,7.0
2271,7.0,7.0,7.0,4.0,6.0,7.0,5.0,7.0
2272,4.0,6.0,4.0,6.0,4.0,5.0,6.0,4.0
2273,5.0,5.0,6.0,5.0,4.0,6.0,5.0,5.0
2274,6.0,6.0,5.0,5.0,7.0,6.0,5.0,6.0
2275,5.0,5.0,5.0,5.0,6.0,6.0,5.0,6.0
2276,6.0,5.0,5.0,6.0,6.0,8.0,5.0,6.0
2277,4.0,5.0,5.0,6.0,6.0,5.0,6.0,4.0
2278,4.0,4.0,6.0,8.0,4.0,6.0,6.0,5.0
2279,6.0,7.0,6.0,5.0,5.0,4.0,7.0,6.0
2280,4.0,4.0,5.0,7.0,4.0,4.0,5.0,4.0
2281,6.0,6.0,5.0,7.0,4.0,7.0,8.0,6.0
2282,6.0,6.0,7.0,6.0,6.0,7.0,6.0,7.0
2283,3.0,4.0,5.0,7.0,5.0,4.0,4.0,4.0
2284,4.0,6.0,4.0,7.0,4.0,6.0,5.0,5.0
2285,3.0,4.0,5.0,3.0,7.0,4.0,4.0,3.0
2286,5.0,5.0,6.0,4.0,6.0,5.0,4.0,4.0
2287,8.0,8.0,7.0,6.0,6.0,5.0,5.0,7.0
2288,5.0,5.0,5.0,4.0,7.0,6.0,5.0,4.0
2289,6.0,7.0,7.0,6.0,5.0,7.0,5.0,7.0
2290,7.0,7.0,7.0,6.0,6.0,6.0,4.0,5.0
2291,6.0,6.0,6.0,4.0,4.0,7.0,5.0,6.0
2292,7.0,8.0,7.0,4.0,6.0,7.0,5.0,7.0
2293,5.0,5.0,6.0,4.0,6.0,6.0,4.0,6.0
2294,7.0,5.0,5.0,3.0,5.0,6.0,4.0,6.0
2295,5.0,4.0,5.0,5.0,6.0,7.0,6.0,6.0
2296,7.0,6.0,7.0,6.0,7.0,5.0,6.0,5.0
2297,6.0,5.0,5.0,5.0,6.0,6.0,7.0,6.0
2298,7.0,5.0,5.0,5.0,6.0,7.0,5.0,5.0
2299,6.0,7.0,5.0,5.0,5.0,6.0,5.0,6.0
2300,4.0,6.0,6.0,4.0,5.0,6.0,4.0,4.0
2301,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0
2302,7.0,8.0,7.0,5.0,6.0,6.0,6.0,5.0
2303,7.0,6.0,6.0,4.0,6.0,5.0,6.0,4.0
2304,5.0,4.0,3.0,7.0,6.0,5.0,6.0,7.0
2305,4.0,5.0,3.0,7.0,5.0,5.0,5.0,5.0
2306,7.0,8.0,8.0,4.0,5.0,7.0,7.0,5.0
2307,5.0,5.0,4.0,5.0,6.0,3.0,6.0,4.0
2308,5.0,6.0,5.0,8.0,3.0,7.0,5.0,6.0
2309,6.0,6.0,6.0,7.0,3.0,6.0,7.0,6.0
2310,7.0,8.0,7.0,6.0,5.0,8.0,7.0,7.0
2311,5.0,4.0,5.0,4.0,6.0,5.0,7.0,4.0
2312,6.0,7.0,6.0,5.0,6.0,6.0,6.0,5.0
2313,5.0,4.0,6.0,5.0,8.0,5.0,5.0,5.0
2314,6.0,7.0,5.0,6.0,6.0,6.0,4.0,6.0
2315,5.0,6.0,5.0,4.0,6.0,6.0,6.0,6.0
2316,5.0,5.0,6.0,7.0,5.0,5.0,5.0,6.0
2317,6.0,6.0,6.0,5.0,6.0,6.0,5.0,5.0
2318,4.0,4.0,4.0,5.0,8.0,4.0,3.0,5.0
2319,5.0,6.0,5.0,5.0,3.0,6.0,6.0,4.0
2320,7.0,7.0,6.0,5.0,6.0,6.0,7.0,7.0
2321,5.0,6.0,6.0,5.0,5.0,5.0,6.0,5.0
2322,6.0,7.0,6.0,5.0,6.0,7.0,4.0,4.0
2323,6.0,6.0,7.0,5.0,5.0,6.0,7.0,4.0
2324,5.0,5.0,7.0,6.0,5.0,7.0,6.0,4.0
2325,7.0,6.0,7.0,5.0,5.0,7.0,5.0,5.0
2326,4.0,4.0,4.0,6.0,6.0,5.0,5.0,7.0
2327,8.0,8.0,8.0,5.0,7.0,7.0,7.0,7.0
2328,6.0,5.0,4.0,4.0,7.0,6.0,6.0,6.0
2329,5.0,6.0,5.0,6.0,6.0,6.0,8.0,5.0
2330,6.0,4.0,6.0,5.0,5.0,6.0,5.0,8.0
2331,5.0,5.0,4.0,5.0,5.0,4.0,5.0,6.0
2332,8.0,7.0,7.0,6.0,5.0,7.0,6.0,7.0
2333,6.0,5.0,5.0,5.0,7.0,6.0,6.0,4.0
2334,7.0,5.0,5.0,4.0,6.0,6.0,5.0,5.0
2335,5.0,6.0,5.0,8.0,5.0,7.0,5.0,7.0
2336,5.0,5.0,7.0,6.0,4.0,7.0,6.0,6.0
2337,5.0,6.0,5.0,7.0,5.0,7.0,6.0,6.0
2338,7.0,6.0,6.0,4.0,6.0,4.0,7.0,5.0
2339,7.0,7.0,6.0,6.0,4.0,4.0,6.0,5.0
2340,6.0,6.0,6.0,7.0,4.0,5.0,6.0,4.0
2341,5.0,6.0,6.0,5.0,6.0,6.0,8.0,5.0
2342,5.0,5.0,6.0,5.0,5.0,4.0,6.0,6.0
2343,5.0,5.0,5.0,6.0,5.0,6.0,6.0,4.0
2344,5.0,5.0,5.0,5.0,6.0,6.0,5.0,5.0
2345,5.0,5.0,5.0,4.0,7.0,4.0,5.0,4.0
2346,4.0,5.0,4.0,3.0,7.0,4.0,4.0,6.0
2347,5.0,4.0,5.0,6.0,5.0,4.0,5.0,4.0
2348,6.0,7.0,7.0,4.0,7.0,5.0,5.0,5.0
2349,5.0,5.0,6.0,4.0,6.0,5.0,5.0,6.0
2350,6.0,5.0,6.0,5.0,5.0,6.0,5.0,5.0
2351,7.0,8.0,8.0,7.0,5.0,6.0,5.0,7.0
2352,6.0,5.0,6.0,6.0,5.0,5.0,6.0,6.0
2353,4.0,3.0,4.0,6.0,4.0,6.0,5.0,5.0
2354,8.0,7.0,7.0,5.0,8.0,5.0,6.0,7.0
2355,7.0,6.0,7.0,4.0,5.0,7.0,5.0,5.0
2356,2.0,4.0,3.0,5.0,5.0,4.0,3.0,4.0
2357,5.0,4.0,5.0,5.0,6.0,4.0,6.0,6.0
2358,6.0,6.0,5.0,6.0,5.0,7.0,7.0,6.0
2359,5.0,6.0,3.0,5.0,5.0,4.0,4.0,5.0
2360,5.0,5.0,5.0,6.0,5.0,5.0,5.0,4.0
2361,4.0,4.0,4.0,4.0,6.0,4.0,5.0,5.0
2362,5.0,4.0,6.0,6.0,6.0,5.0,6.0,6.0
2363,7.0,8.0,6.0,5.0,6.0,6.0,5.0,5.0
2364,6.0,6.0,5.0,4.0,6.0,5.0,4.0,5.0
2365,5.0,5.0,5.0,5.0,7.0,6.0,5.0,5.0
2366,4.0,4.0,4.0,4.0,7.0,4.0,4.0,4.0
2367,4.0,5.0,5.0,5.0,6.0,5.0,5.0,4.0
2368,7.0,7.0,7.0,6.0,5.0,7.0,5.0,6.0
2369,6.0,5.0,5.0,7.0,5.0,6.0,6.0,5.0
2370,5.0,5.0,5.0,5.0,6.0,5.0,4.0,6.0
2371,6.0,6.0,6.0,6.0,4.0,6.0,5.0,5.0
2372,6.0,5.0,5.0,5.0,5.0,6.0,7.0,5.0
2373,5.0,5.0,4.0,5.0,7.0,5.0,5.0,5.0
2374,6.0,5.0,6.0,7.0,4.0,5.0,5.0,6.0
2375,6.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0
2376,6.0,6.0,6.0,5.0,7.0,5.0,6.0,6.0
2377,6.0,6.0,6.0,7.0,6.0,6.0,6.0,7.0
2378,6.0,6.0,4.0,4.0,6.0,6.0,5.0,7.0
2379,5.0,5.0,5.0,6.0,7.0,6.0,6.0,5.0
2380,5.0,5.0,5.0,7.0,6.0,4.0,6.0,6.0
2381,6.0,6.0,7.0,6.0,5.0,7.0,6.0,8.0
2382,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0
2383,5.0,5.0,6.0,5.0,6.0,5.0,5.0,5.0
2384,6.0,6.0,5.0,6.0,4.0,6.0,7.0,7.0
2385,5.0,5.0,5.0,5.0,6.0,5.0,3.0,6.0
2386,6.0,6.0,5.0,7.0,5.0,6.0,5.0,5.0
2387,6.0,6.0,6.0,3.0,6.0,5.0,5.0,5.0
2388,7.0,8.0,6.0,6.0,6.0,7.0,7.0,7.0
2389,4.0,4.0,3.0,5.0,6.0,4.0,5.0,5.0
2390,6.0,5.0,6.0,6.0,5.0,5.0,6.0,7.0
2391,6.0,6.0,7.0,5.0,5.0,6.0,7.0,5.0
2392,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0
2393,6.0,6.0,7.0,5.0,7.0,5.0,6.0,6.0
2394,6.0,6.0,6.0,4.0,5.0,6.0,6.0,5.0
2395,6.0,6.0,7.0,6.0,6.0,8.0,6.0,8.0
2396,5.0,5.0,4.0,5.0,6.0,5.0,6.0,4.0
2397,5.0,7.0,7.0,7.0,4.0,6.0,6.0,6.0
2398,5.0,5.0,6.0,6.0,5.0,5.0,6.0,4.0
2399,6.0,6.0,5.0,6.0,8.0,6.0,5.0,4.0
2400,6.0,4.0,6.0,7.0,6.0,5.0,5.0,7.0
2401,5.0,5.0,5.0,6.0,6.0,5.0,6.0,4.0
2402,6.0,6.0,5.0,5.0,5.0,6.0,6.0,7.0
2403,5.0,4.0,4.0,5.0,6.0,4.0,6.0,5.0
2404,6.0,6.0,7.0,5.0,6.0,6.0,5.0,6.0
2405,5.0,6.0,5.0,7.0,3.0,5.0,7.0,5.0
2406,7.0,7.0,7.0,6.0,5.0,6.0,5.0,5.0
2407,5.0,5.0,6.0,6.0,5.0,4.0,6.0,4.0
2408,6.0,6.0,8.0,5.0,6.0,7.0,6.0,6.0
2409,4.0,4.0,5.0,4.0,7.0,3.0,4.0,5.0
2410,6.0,6.0,5.0,7.0,5.0,5.0,7.0,6.0
2411,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0
2412,5.0,6.0,4.0,5.0,7.0,6.0,4.0,5.0
2413,4.0,3.0,4.0,3.0,5.0,5.0,5.0,5.0
2414,5.0,6.0,5.0,6.0,6.0,4.0,4.0,6.0
2415,6.0,5.0,6.0,7.0,4.0,6.0,5.0,5.0
2416,4.0,5.0,5.0,6.0,5.0,6.0,4.0,5.0
2417,6.0,6.0,5.0,5.0,7.0,5.0,6.0,5.0
2418,5.0,6.0,4.0,6.0,7.0,5.0,6.0,6.0
2419,6.0,6.0,7.0,6.0,5.0,7.0,5.0,7.0
2420,6.0,6.0,6.0,5.0,5.0,7.0,5.0,5.0
2421,6.0,6.0,6.0,6.0,5.0,5.0,6.0,4.0
2422,6.0,7.0,4.0,6.0,6.0,5.0,6.0,5.0
2423,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0
2424,4.0,5.0,5.0,6.0,5.0,6.0,5.0,6.0
2425,5.0,4.0,4.0,4.0,5.0,5.0,5.0,6.0
2426,7.0,6.0,7.0,5.0,5.0,7.0,7.0,5.0
2427,6.0,7.0,6.0,3.0,8.0,5.0,6.0,4.0
2428,6.0,6.0,6.0,6.0,4.0,8.0,6.0,6.0
2429,6.0,5.0,6.0,6.0,5.0,5.0,6.0,7.0
2430,6.0,5.0,7.0,7.0,4.0,6.0,6.0,6.0
2431,6.0,6.0,6.0,7.0,5.0,7.0,5.0,6.0
2432,6.0,7.0,6.0,6.0,6.0,6.0,6.0,7.0
2433,3.0,3.0,4.0,5.0,5.0,3.0,4.0,4.0
2434,5.0,5.0,6.0,5.0,5.0,5.0,3.0,6.0
2435,6.0,6.0,7.0,6.0,5.0,7.0,5.0,7.0
2436,5.0,3.0,3.0,5.0,5.0,7.0,6.0,5.0
2437,7.0,6.0,5.0,6.0,5.0,5.0,6.0,6.0
2438,4.0,5.0,5.0,4.0,5.0,6.0,5.0,5.0
2439,5.0,5.0,5.0,5.0,6.0,4.0,4.0,4.0
2440,4.0,4.0,5.0,5.0,5.0,5.0,6.0,5.0
2441,5.0,5.0,5.0,7.0,4.0,6.0,6.0,7.0
2442,6.0,5.0,5.0,6.0,6.0,7.0,5.0,6.0
2443,6.0,5.0,5.0,6.0,5.0,6.0,5.0,5.0
2444,3.0,4.0,4.0,6.0,2.0,6.0,5.0,6.0
2445,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0
2446,6.0,7.0,5.0,7.0,7.0,5.0,5.0,6.0
2447,5.0,5.0,6.0,6.0,5.0,7.0,6.0,6.0
2448,5.0,6.0,4.0,4.0,5.0,5.0,6.0,5.0
2449,8.0,7.0,7.0,5.0,6.0,5.0,7.0,5.0
2450,5.0,4.0,4.0,7.0,5.0,6.0,5.0,6.0
2451,5.0,6.0,4.0,6.0,4.0,6.0,6.0,5.0
2452,5.0,4.0,5.0,6.0,7.0,5.0,5.0,6.0
2453,6.0,6.0,7.0,5.0,7.0,6.0,6.0,6.0
2454,6.0,6.0,6.0,6.0,4.0,6.0,7.0,6.0
2455,6.0,6.0,7.0,6.0,5.0,6.0,6.0,5.0
2456,3.0,3.0,3.0,4.0,6.0,5.0,5.0,4.0
2457,7.0,8.0,8.0,6.0,6.0,7.0,5.0,8.0
2458,6.0,6.0,6.0,7.0,6.0,5.0,6.0,6.0
2459,6.0,6.0,5.0,6.0,6.0,4.0,5.0,5.0
2460,6.0,5.0,5.0,4.0,6.0,6.0,7.0,4.0
2461,6.0,6.0,5.0,6.0,5.0,5.0,6.0,6.0
2462,4.0,4.0,3.0,8.0,5.0,6.0,7.0,5.0
2463,6.0,7.0,7.0,6.0,6.0,6.0,6.0,5.0
2464,4.0,3.0,3.0,6.0,5.0,5.0,6.0,5.0
2465,5.0,5.0,5.0,6.0,5.0,5.0,7.0,6.0
2466,5.0,5.0,5.0,7.0,5.0,7.0,6.0,6.0
2467,5.0,4.0,5.0,6.0,5.0,5.0,5.0,5.0
2468,5.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0
2469,6.0,6.0,6.0,4.0,6.0,6.0,7.0,5.0
2470,4.0,4.0,6.0,5.0,3.0,5.0,5.0,4.0
2471,5.0,4.0,4.0,6.0,7.0,4.0,5.0,5.0
2472,5.0,5.0,5.0,6.0,6.0,4.0,5.0,5.0
2473,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0
2474,7.0,6.0,5.0,5.0,7.0,4.0,5.0,5.0
2475,7.0,8.0,7.0,5.0,6.0,7.0,7.0,7.0
2476,6.0,7.0,7.0,5.0,6.0,7.0,6.0,5.0
2477,6.0,6.0,6.0,5.0,7.0,5.0,5.0,5.0
2478,5.0,6.0,6.0,4.0,7.0,4.0,5.0,6.0
2479,5.0,7.0,5.0,5.0,6.0,6.0,5.0,4.0
2480,4.0,4.0,4.0,5.0,5.0,5.0,4.0,5.0
2481,5.0,5.0,5.0,5.0,5.0,6.0,6.0,4.0
2482,6.0,7.0,6.0,8.0,5.0,7.0,6.0,6.0
2483,6.0,5.0,6.0,7.0,3.0,7.0,8.0,5.0
2484,5.0,4.0,5.0,5.0,6.0,4.0,4.0,4.0
2485,5.0,5.0,4.0,4.0,7.0,5.0,5.0,5.0
2486,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0
2487,7.0,7.0,7.0,5.0,6.0,6.0,6.0,4.0
2488,5.0,5.0,5.0,6.0,4.0,5.0,4.0,5.0
2489,7.0,7.0,7.0,7.0,5.0,6.0,6.0,7.0
2490,4.0,4.0,4.0,6.0,4.0,5.0,5.0,5.0
2491,6.0,5.0,6.0,7.0,5.0,7.0,7.0,7.0
2492,5.0,5.0,5.0,7.0,5.0,6.0,8.0,6.0
2493,7.0,7.0,5.0,6.0,5.0,7.0,5.0,5.0
2494,5.0,5.0,4.0,7.0,5.0,6.0,6.0,5.0
2495,5.0,6.0,6.0,5.0,7.0,6.0,5.0,4.0
2496,6.0,5.0,5.0,7.0,5.0,6.0,6.0,6.0
2497,5.0,4.0,4.0,7.0,3.0,7.0,5.0,8.0
2498,5.0,5.0,4.0,6.0,5.0,6.0,4.0,5.0
2499,4.0,4.0,6.0,5.0,5.0,4.0,5.0,5.0
2500,6.0,6.0,7.0,5.0,5.0,6.0,7.0,5.0
2501,5.0,5.0,6.0,6.0,7.0,5.0,6.0,4.0
2502,6.0,7.0,8.0,7.0,5.0,5.0,6.0,5.0
2503,5.0,5.0,5.0,6.0,4.0,4.0,6.0,4.0
2504,5.0,6.0,5.0,5.0,5.0,6.0,6.0,5.0
2505,6.0,8.0,6.0,6.0,5.0,8.0,6.0,7.0
2506,6.0,6.0,7.0,4.0,6.0,5.0,5.0,5.0
2507,4.0,4.0,5.0,6.0,5.0,5.0,6.0,7.0
2508,3.0,4.0,4.0,6.0,7.0,4.0,5.0,4.0
2509,6.0,5.0,5.0,5.0,6.0,4.0,5.0,5.0
2510,6.0,6.0,5.0,6.0,4.0,6.0,5.0,5.0
2511,5.0,5.0,4.0,5.0,8.0,6.0,5.0,5.0
2512,7.0,7.0,6.0,6.0,6.0,5.0,5.0,6.0
2513,7.0,7.0,5.0,6.0,3.0,7.0,7.0,7.0
2514,5.0,4.0,6.0,5.0,6.0,6.0,5.0,7.0
2515,5.0,5.0,5.0,7.0,4.0,6.0,5.0,7.0
2516,5.0,6.0,5.0,5.0,6.0,6.0,5.0,7.0
2517,6.0,7.0,6.0,5.0,5.0,7.0,7.0,7.0
2518,5.0,4.0,4.0,7.0,4.0,6.0,5.0,6.0
2519,6.0,6.0,4.0,4.0,6.0,5.0,5.0,5.0
2520,6.0,7.0,7.0,7.0,5.0,6.0,6.0,4.0
2521,7.0,5.0,6.0,3.0,6.0,6.0,6.0,7.0
2522,4.0,6.0,5.0,8.0,7.0,4.0,5.0,5.0
2523,4.0,5.0,5.0,6.0,4.0,5.0,5.0,7.0
2524,6.0,6.0,6.0,7.0,6.0,6.0,6.0,5.0
2525,5.0,5.0,5.0,7.0,5.0,5.0,7.0,6.0
2526,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0
2527,5.0,4.0,4.0,5.0,6.0,7.0,6.0,5.0
2528,6.0,5.0,6.0,4.0,6.0,5.0,6.0,4.0
2529,6.0,7.0,6.0,5.0,6.0,6.0,7.0,7.0
2530,4.0,5.0,4.0,3.0,6.0,5.0,4.0,5.0
2531,5.0,6.0,5.0,6.0,5.0,4.0,7.0,3.0
2532,4.0,4.0,3.0,6.0,5.0,5.0,4.0,5.0
2533,5.0,4.0,6.0,5.0,5.0,6.0,5.0,5.0
2534,4.0,5.0,4.0,7.0,5.0,5.0,5.0,4.0
2535,4.0,5.0,4.0,5.0,6.0,5.0,6.0,5.0
2536,4.0,4.0,5.0,4.0,6.0,5.0,5.0,7.0
2537,6.0,6.0,5.0,4.0,7.0,6.0,4.0,6.0
2538,7.0,7.0,7.0,4.0,5.0,6.0,7.0,6.0
2539,6.0,5.0,5.0,3.0,6.0,5.0,5.0,5.0
2540,7.0,6.0,6.0,7.0,4.0,8.0,7.0,6.0
2541,4.0,4.0,4.0,6.0,5.0,8.0,6.0,5.0
2542,4.0,4.0,6.0,5.0,6.0,3.0,5.0,5.0
2543,6.0,4.0,7.0,7.0,3.0,7.0,7.0,6.0
2544,6.0,6.0,7.0,5.0,5.0,4.0,5.0,5.0
2545,6.0,6.0,6.0,6.0,4.0,6.0,7.0,7.0
2546,4.0,5.0,5.0,6.0,6.0,6.0,7.0,6.0
2547,6.0,6.0,7.0,6.0,6.0,5.0,6.0,6.0
2548,6.0,6.0,6.0,5.0,7.0,6.0,5.0,8.0
2549,6.0,6.0,5.0,5.0,6.0,6.0,4.0,5.0
2550,5.0,5.0,5.0,5.0,7.0,5.0,5.0,5.0
